State,state_po,County name,county_fips,demvotes80,repvotes80,Total_votes,%Votes_Dem80,%Votes_Rep80,tot2pty80,demsh80,repsh80,demvotes00,repvotes00,Total_votes,%Votes_Dem00,%Votes_Rep00,tot2pty00,demsh00,repsh00,demvotes16,repvotes16,Total_votes,%Votes_Dem16,%Votes_Rep16,tot2pty16,demsh16,repsh16,demvotes20,repvotes20,Total_votes,%Votes_Dem20,%Votes_Rep20,tot2pty20,demsh20,repsh20
NORTH DAKOTA,ND,WALSH,38099,1850,4488,6938,0.266647448832517,0.646872297492073,6338,0.291890186178605,0.708109813821395,1743,3099,5182,0.336356619065998,0.59803164801235,4842,0.35997521685254,0.64002478314746,1167,2995,4636,0.315535214848716,0.575896262395118,3506,0.353964632059327,0.646035367940673,1333,3324,4783,0.278695379468953,0.694961321346435,4657,0.2862357741035,0.7137642258965
NORTH DAKOTA,ND,WARD,38101,5554,14997,22189,0.250304204786155,0.675875433773491,20551,0.27025448883266,0.72974551116734,7533,13997,22482,0.335068054443555,0.622586958455653,21530,0.349883882954018,0.650116117045982,5806,18636,27412,0.251725625539258,0.646031061259707,4162,0.280394041326285,0.719605958673715,7293,19974,28246,0.258195850739928,0.707144374424697,27267,0.267466167895258,0.732533832104742
NORTH DAKOTA,ND,WELLS,38103,746,2660,3599,0.207279799944429,0.739094192831342,3406,0.219025249559601,0.780974750440399,661,1610,2410,0.274273858921162,0.66804979253112,2271,0.291061206516953,0.708938793483047,419,1796,2383,0.211805048883701,0.679848241645994,24442,0.237541936011783,0.762458063988217,442,1893,2374,0.186183656276327,0.797388374052233,2335,0.189293361884368,0.810706638115632
NORTH DAKOTA,ND,WILLIAMS,38105,2545,6530,9904,0.256966882067851,0.659329563812601,9075,0.280440771349862,0.719559228650138,2330,5187,7807,0.298450108876649,0.664403740233124,7517,0.309964081415458,0.690035918584542,1735,10069,12807,0.175828787242971,0.753671842215694,2215,0.189164785553047,0.810835214446953,2169,11739,14334,0.151318543323566,0.81896190874843,13908,0.15595340811044,0.84404659188956
OHIO,OH,ADAMS,39001,4161,5336,9928,0.419117647058824,0.537469782433521,9497,0.438138359481942,0.561861640518058,3581,6380,10235,0.349877870053737,0.623351245725452,9961,0.359502058026303,0.640497941973697,2326,8659,11359,0.135472788318888,0.786210666042008,11804,0.146984073195527,0.853015926804473,2156,9870,12145,0.177521613832853,0.812680115273775,12026,0.179278230500582,0.820721769499418
OHIO,OH,ALLEN,39003,13140,29070,44154,0.297594781899715,0.658377496942519,42210,0.311300639658849,0.688699360341151,13996,28647,43795,0.319579860714693,0.654115766640027,42643,0.328213305818071,0.671786694181929,13294,30487,45894,0.204771546791091,0.76230301963201,10985,0.211743286299499,0.788256713700501,14149,33116,48006,0.294733991584385,0.689830437861934,47265,0.299354702210938,0.700645297789062
OHIO,OH,ASHLAND,39005,5142,11691,18689,0.27513510621221,0.625555139386805,16833,0.305471395473178,0.694528604526822,6685,13533,21258,0.314469846645969,0.63660739486311,20218,0.330645959046394,0.669354040953606,5740,17493,24590,0.289667494661611,0.66429162853532,43781,0.303647701057536,0.696352298942464,6541,19407,26405,0.24771823518273,0.734974436659723,25948,0.252081085247418,0.747918914752582
OHIO,OH,ASHTABULA,39007,17363,19847,40467,0.429065658437739,0.490449007833543,37210,0.466621875839828,0.533378124160172,19831,17940,39472,0.502406769355493,0.454499391974058,37771,0.525032432289323,0.474967567710678,15577,23318,40867,0.233428222854819,0.711386742578284,23233,0.247062368183188,0.752937631816812,16497,26890,44147,0.373683375993839,0.609101411194419,43387,0.380229100882753,0.619770899117247
OHIO,OH,ATHENS,39009,9514,8170,19801,0.480480783798798,0.412605423968486,17684,0.538000452386338,0.461999547613662,13158,9703,25447,0.517074704287342,0.381302314614689,22861,0.575565373343248,0.424434626656752,16370,11354,29443,0.381163285780703,0.57058262167519,38895,0.400488494665124,0.599511505334876,14772,10862,26059,0.566867492996661,0.416823362370007,25634,0.576265896855738,0.423734103144261
OHIO,OH,AUGLAIZE,39011,5022,11537,17657,0.284419776859036,0.653395254006909,16559,0.303279183525575,0.696720816474425,5564,13770,19892,0.279710436356324,0.692238085662578,19334,0.287783179890349,0.712216820109651,3980,18658,23627,0.555989539109466,0.385626464694494,27724,0.590463136632521,0.409536863367479,4651,20798,25777,0.180432168211972,0.806843309927455,25449,0.182757672207159,0.817242327792841
OHIO,OH,BELMONT,39013,16653,13601,32024,0.520016237821634,0.424712715463402,30254,0.550439611291069,0.449560388708931,15980,12625,30141,0.530174844895657,0.418864669387213,28605,0.558643593777312,0.441356406222688,8785,21108,31122,0.168451348034029,0.789689761713294,22638,0.175810583973849,0.824189416026151,9138,23560,33088,0.276172630560928,0.712040618955513,32698,0.279466634044896,0.720533365955104
OHIO,OH,BROWN,39015,4706,6065,11337,0.41510099673635,0.534973979006792,10771,0.436913935567728,0.563086064432272,5972,10027,16429,0.363503560776675,0.610323208959766,15999,0.373273329583099,0.626726670416901,4353,14573,19607,0.282276203328835,0.678234046655099,29893,0.293881510721574,0.706118489278426,4380,16480,21096,0.207622298065984,0.781190747061054,20860,0.209971236816874,0.790028763183126
OHIO,OH,BUTLER,39017,31796,61231,98901,0.321493210382099,0.619114063558508,93027,0.341793242821976,0.658206757178024,46390,86587,136737,0.3392644273313,0.633237528978989,132977,0.348857321190883,0.651142678809117,58642,106976,173839,0.222012546539501,0.743254959963278,18926,0.230001056747332,0.769998943252668,69613,114392,186737,0.372786325152487,0.612583473012847,184005,0.378321241270618,0.621678758729382
OHIO,OH,CARROLL,39019,3476,5806,9851,0.352857577910872,0.589381788650898,9282,0.374488256841198,0.625511743158802,4960,6732,12261,0.404534703531523,0.549057988744801,11692,0.424221690044475,0.575778309955525,3154,9254,13074,0.337335120427522,0.615373995478575,165618,0.354079870545472,0.645920129454528,3251,10745,14212,0.228750351815367,0.756051224317478,13996,0.232280651614747,0.767719348385253
OHIO,OH,CHAMPAIGN,39021,4109,7356,12225,0.336114519427403,0.601717791411043,11465,0.358395115569123,0.641604884430877,5955,9220,15680,0.379783163265306,0.588010204081633,15175,0.392421746293245,0.607578253706755,4594,12631,18104,0.241242160012238,0.707817041456326,12408,0.254190844616377,0.745809155383623,5062,14589,19972,0.25345483677148,0.730472661726417,19651,0.257595033331637,0.742404966668363
OHIO,OH,CLARK,39023,22630,27237,54015,0.418957696936036,0.504248819772285,49867,0.453807126957708,0.546192873042292,27984,27660,57559,0.486179398530204,0.480550391771921,55644,0.50291136510675,0.49708863489325,23328,35205,61429,0.253756076005303,0.697691117984976,17225,0.266705370101596,0.733294629898403,24076,39032,64212,0.374945493054258,0.607861458917336,63108,0.381504722063764,0.618495277936236
OHIO,OH,CLERMONT,39025,13199,26674,42091,0.313582476063767,0.633722173386235,39873,0.331026007574048,0.668973992425952,20927,47129,69877,0.299483377935515,0.674456545072055,68056,0.30749676736805,0.69250323263195,26715,67518,99121,0.379755490077976,0.573100652786143,58533,0.398544410845164,0.601455589154836,34092,74570,110480,0.308580738595221,0.674963794351919,108662,0.313743534998435,0.686256465001564
OHIO,OH,CLINTON,39027,3967,7675,12400,0.31991935483871,0.618951612903226,11642,0.340749012197217,0.659250987802783,4791,9824,15070,0.317916390179164,0.651891174518912,14615,0.327813889839206,0.672186110160794,4066,13838,18675,0.269519072648581,0.6811674619909,94233,0.283499411034351,0.716500588965649,4697,15488,20527,0.228820577775613,0.754518439128952,20185,0.232697547683924,0.767302452316076
OHIO,OH,COLUMBIANA,39029,17459,20798,41143,0.424349221009649,0.505505189218093,38257,0.456360927411977,0.543639072588023,20657,21804,44427,0.464964998762014,0.490782632183132,42461,0.48649348814206,0.51350651185794,12432,31676,46201,0.217724230254351,0.7409906291834,17904,0.227100089365505,0.772899910634495,13359,35726,49860,0.267930204572804,0.716526273565985,49085,0.272160537842518,0.727839462157482
OHIO,OH,COSHOCTON,39031,4725,8359,13856,0.341007505773672,0.603276558891455,13084,0.361128095383675,0.638871904616325,5594,8243,14268,0.392066162040931,0.577726380712083,13837,0.404278384042784,0.595721615957216,4013,10785,15552,0.269085084738426,0.685612865522391,44108,0.281853631994196,0.718146368005804,4125,12325,16739,0.246430491666169,0.736304438735886,16450,0.250759878419453,0.749240121580547
OHIO,OH,CRAWFORD,39033,6058,12424,19755,0.306656542647431,0.628904074917742,18482,0.327778378963316,0.672221621036684,6721,11666,19176,0.350490196078431,0.608364622444723,18387,0.365529994017512,0.634470005982488,4625,13611,19237,0.258037551440329,0.693479938271605,14798,0.271185295310177,0.728814704689823,4916,15436,20686,0.237648651261723,0.746205162912114,20352,0.241548742138365,0.758451257861635
OHIO,OH,CUYAHOGA,39035,307448,254883,614682,0.500174073748703,0.414658311126729,562331,0.546738486763134,0.453261513236866,359913,192099,574782,0.626173053435911,0.334211927304613,552012,0.65200213038847,0.34799786961153,398271,184211,603822,0.240422103238551,0.707542756147008,18236,0.253619214740075,0.746380785259925,416176,202699,625670,0.665168539325843,0.323971102977608,618875,0.672471823873965,0.327528176126035
OHIO,OH,DARKE,39037,7635,12773,21958,0.347709263138719,0.581701430002732,20408,0.374117992943944,0.625882007056056,7741,14817,23267,0.332702969871492,0.636824687325396,22558,0.343159854597039,0.656840145402961,4470,20012,25484,0.65958345340183,0.305075005547993,582482,0.683748167325342,0.316251832674658,4731,22004,27134,0.174356895407975,0.810938306184123,26735,0.176959042453712,0.823040957546288
OHIO,OH,DEFIANCE,39039,5096,9358,15639,0.325852036575229,0.598375855233711,14454,0.352566763525668,0.647433236474332,6175,9540,16242,0.380187169067849,0.587366087920207,15715,0.39293668469615,0.60706331530385,5368,11688,18192,0.175404175168733,0.785277036571967,24482,0.18258312229393,0.81741687770607,5981,13038,19381,0.308601207368041,0.672720705845932,19019,0.314474998685525,0.685525001314475
OHIO,OH,DELAWARE,39041,6417,14740,22861,0.280696382485456,0.644766195704475,21157,0.303303871059224,0.696696128940776,17134,36639,55403,0.309261231341263,0.661317979170803,53773,0.318635746564261,0.681364253435739,40872,57568,103860,0.295074758135444,0.642480211081794,17056,0.314727954971857,0.685272045028143,57735,66356,126070,0.457959863567859,0.526342508130404,124091,0.465263395411432,0.534736604588568
OHIO,OH,ERIE,39043,12343,15628,30470,0.405086970790942,0.512897932392517,27971,0.441278466983662,0.558721533016338,17732,16105,35015,0.506411537912323,0.459945737541054,33837,0.524041729467742,0.475958270532258,16057,19648,37578,0.393529751588677,0.554284613903331,98440,0.415197074360016,0.584802925639984,17493,22160,40335,0.433692822610636,0.549398785174166,39653,0.441151993543994,0.558848006456006
OHIO,OH,FAIRFIELD,39045,13144,24096,39515,0.332633177274453,0.609793749209161,37240,0.352953813104189,0.647046186895811,19065,33523,54094,0.352442045328502,0.619717528746256,52588,0.362535179128318,0.637464820871682,24881,44314,72913,0.427297887061579,0.522859119697695,35705,0.449712925360594,0.550287074639406,31224,50797,83311,0.374788443302805,0.609727406945061,82021,0.380682995818144,0.619317004181856
OHIO,OH,FAYETTE,39047,2810,5827,9068,0.309880899867667,0.64258932509925,8637,0.325344448303809,0.674655551696191,3363,5685,9278,0.362470359991377,0.612739814615219,9048,0.371684350132626,0.628315649867374,2739,7995,11162,0.341242302470067,0.607765419061073,69195,0.359578004191054,0.640421995808946,2975,9473,12612,0.235886457342214,0.751110053916905,12448,0.238994215938303,0.761005784061697
OHIO,OH,FRANKLIN,39049,143932,200948,373045,0.385830127732579,0.538669597501642,344880,0.417339364416609,0.582660635583391,202018,197862,414074,0.487878978153663,0.477842124837589,399880,0.50519655896769,0.49480344103231,351198,199331,581140,0.245386131517649,0.716269485755241,10734,0.255170486305198,0.744829513694802,409144,211237,630577,0.648840664978266,0.334990017079595,620381,0.659504401327571,0.340495598672429
OHIO,OH,FULTON,39051,3972,9519,14707,0.270075474263956,0.647242809546474,13491,0.294418501223038,0.705581498776962,6805,11546,18896,0.360129127857748,0.611028789161727,18351,0.370824478230069,0.629175521769931,6069,13709,21225,0.604325979970403,0.342999965584885,550529,0.637928247194971,0.362071752805029,6664,15731,22770,0.292665788317962,0.690865173473869,22395,0.297566421076133,0.702433578923867
OHIO,OH,GALLIA,39053,4406,6469,11404,0.38635566467906,0.567257102770957,10875,0.405149425287356,0.594850574712644,4872,7511,12776,0.381340012523481,0.587899185973701,12383,0.39344262295082,0.60655737704918,2628,9822,12931,0.285936395759717,0.645889281507656,19778,0.306856102740419,0.693143897259581,2990,10645,13799,0.216682368287557,0.7714327125154,13635,0.219288595526219,0.780711404473781
OHIO,OH,GEAUGA,39055,9542,17762,30204,0.315918421401139,0.588067805588664,27304,0.349472604746557,0.650527395253443,15327,25417,42600,0.359788732394366,0.596643192488263,40744,0.376178087571176,0.623821912428824,17569,30227,49941,0.203232541953445,0.759570025520068,12450,0.211084337349398,0.788915662650602,21201,34143,56021,0.378447367951304,0.609467878117135,55344,0.383076756287944,0.616923243712056
OHIO,OH,GREENE,39057,20068,24922,48842,0.410875885508374,0.51025756521027,44990,0.446054678817515,0.553945321182485,25059,37946,65204,0.384316913072818,0.581958162075946,63005,0.397730338861995,0.602269661138005,28943,48540,81858,0.351795118239523,0.605254199955948,47796,0.367583061344045,0.632416938655955,34798,52072,88643,0.392563428584321,0.587434992046749,86870,0.400575572694831,0.599424427305169
OHIO,OH,GUERNSEY,39059,5121,8180,14084,0.363604089747231,0.580800908832718,13301,0.385008645966469,0.614991354033531,6643,8181,15430,0.430524951393389,0.530200907323396,14824,0.44812466270912,0.55187533729088,4359,11445,16557,0.353575704268367,0.59297808399912,77483,0.37354000232309,0.62645999767691,4577,13407,18230,0.251069665386725,0.735436094349973,17984,0.254504003558719,0.745495996441281
OHIO,OH,HAMILTON,39061,129114,206979,358541,0.360109443550389,0.577281259325991,336093,0.384161526720283,0.615838473279717,161578,204175,377899,0.427569271154462,0.540289865810706,365753,0.44176807845732,0.55823192154268,215719,173665,409109,0.263272331944193,0.691248414567856,15804,0.275816249050873,0.724183750949127,246266,177886,430929,0.57147697184455,0.412796539569163,424152,0.580607895282823,0.419392104717177
OHIO,OH,HANCOCK,39063,6843,18264,27010,0.253350610884857,0.676194002221399,25107,0.272553471143506,0.727446528856494,8798,20985,30617,0.287356697259692,0.685403533984388,29783,0.295403418057281,0.704596581942719,9609,24183,36023,0.527289793184701,0.424495672302492,389384,0.55400067799396,0.44599932200604,11757,26310,38771,0.303242113951149,0.678599984524516,38067,0.308850185199779,0.691149814800221
OHIO,OH,HARDIN,39065,3863,7457,12123,0.31865049905139,0.615111771013775,11320,0.341254416961131,0.658745583038869,4557,7124,12068,0.377610208816705,0.5903215114352,11681,0.390120708843421,0.609879291156579,2920,8717,12294,0.266746245454293,0.671321100408073,33792,0.284357244318182,0.715642755681818,3062,9949,13247,0.231146674718804,0.751037970861327,13011,0.235339328260702,0.764660671739297
OHIO,OH,HARRISON,39067,2848,3639,6916,0.411798727588201,0.526171197223829,6487,0.439031909973794,0.560968090026206,3351,3417,7161,0.467951403435274,0.477167993297025,6768,0.495124113475177,0.504875886524823,1688,5098,7079,0.237514234585977,0.709045062632178,11637,0.250923777605912,0.749076222394088,1768,5792,7655,0.230960156760287,0.756629653821032,7560,0.233862433862434,0.766137566137566
OHIO,OH,HENRY,39069,3059,7584,11489,0.266254678388023,0.660109670119244,10643,0.287418960819318,0.712581039180682,4367,8530,13252,0.329535164503471,0.643676426199819,12897,0.338605877335815,0.661394122664186,3756,9301,13932,0.238451758722983,0.720158214437067,6786,0.248747421161214,0.751252578838786,4062,10479,14764,0.275128691411542,0.709767000812788,14541,0.279348050340417,0.720651949659583
OHIO,OH,HIGHLAND,39071,4363,7359,12400,0.351854838709677,0.593467741935484,11722,0.372206108172667,0.627793891827333,5328,9728,15447,0.344921343950282,0.629766297662977,15056,0.353878852284803,0.646121147715197,3773,14020,18501,0.269595176571921,0.667599770312949,13057,0.287661790610401,0.712338209389599,3799,15678,19676,0.193077861353934,0.796808294368774,19477,0.195050572470093,0.804949427529907
OHIO,OH,HOCKING,39073,3765,4588,8819,0.426919151831273,0.520240390066901,8353,0.450736262420687,0.549263737579313,4474,5702,10756,0.415953886203049,0.530122722201562,10176,0.439661949685535,0.560338050314465,3775,8497,12838,0.203934922436625,0.757796875844549,17793,0.212049682459394,0.787950317540606,3880,9737,13824,0.280671296296296,0.70435474537037,13617,0.284937945215539,0.715062054784461
OHIO,OH,HOLMES,39075,2094,3860,6394,0.327494526118236,0.603690960275258,5954,0.351696338595902,0.648303661404098,2066,6754,9145,0.225915800984144,0.738545653362493,8820,0.234240362811791,0.765759637188209,1788,8720,11054,0.294048917276834,0.661863218569871,12272,0.307610821382008,0.692389178617992,1994,10796,12947,0.15401251255117,0.833861126129605,12790,0.155903049257232,0.844096950742768
OHIO,OH,HURON,39077,6537,11173,19159,0.341197348504619,0.58317239939454,17710,0.369113495200452,0.630886504799548,8183,12286,21360,0.38309925093633,0.575187265917603,20469,0.399775269920367,0.600224730079633,7192,16226,24834,0.161751402207346,0.788854713225982,10508,0.170156071564522,0.829843928435478,7759,18956,27190,0.285362265538801,0.697168076498713,26715,0.290436084596669,0.709563915403331
OHIO,OH,JACKSON,39079,4409,5902,10719,0.411325683365986,0.550611064464969,10311,0.427601590534381,0.572398409465619,5131,6958,12490,0.410808646917534,0.557085668534828,12089,0.424435437174291,0.575564562825709,3226,9949,13693,0.289602963678827,0.65337843279375,23418,0.307114185669143,0.692885814330857,3311,11309,14794,0.223806948763012,0.764431526294444,14620,0.226470588235294,0.773529411764706
OHIO,OH,JEFFERSON,39081,20382,15777,38491,0.529526382790782,0.409888025772258,36159,0.563677092839957,0.436322907160043,17488,15038,34636,0.504908188012473,0.434172537244486,32526,0.537662177949948,0.462337822050052,9675,21117,32201,0.235594829474914,0.726575622580881,13175,0.244857685009488,0.755142314990512,10018,22828,33362,0.300281757688388,0.684251543672442,32846,0.304999086646776,0.695000913353224
OHIO,OH,KNOX,39083,6586,10384,18195,0.361967573509206,0.570706237977466,16970,0.388096641131408,0.611903358868592,7133,13393,21260,0.335512699905927,0.629962370649106,20526,0.347510474520121,0.652489525479879,8171,19131,28687,0.300456507561877,0.655787087357535,30792,0.314204988308652,0.685795011691348,8589,22340,31398,0.273552455570419,0.711510287279445,30929,0.277700539946329,0.722299460053671
OHIO,OH,LAKE,39085,35246,43485,86428,0.407807654926644,0.503135557921044,78731,0.44767626474959,0.55232373525041,46497,51747,102564,0.453346203346203,0.504533754533755,98244,0.473280811041896,0.526719188958104,46397,64255,116246,0.284832851117231,0.66688744030397,27302,0.299282103875174,0.700717896124826,55514,73278,130509,0.425365300477362,0.561478518722847,128792,0.431036089198087,0.568963910801913
OHIO,OH,LAWRENCE,39087,11366,13799,26194,0.433916164007024,0.526800030541345,25165,0.45165905026823,0.54834094973177,11307,12531,24452,0.462416162277114,0.512473417307378,23838,0.474326705260508,0.525673294739492,6974,18689,26607,0.39912771192127,0.552750202157494,110652,0.419305570617793,0.580694429382207,7489,20306,28127,0.266256621751342,0.721939773171686,27795,0.269436949091563,0.730563050908437
OHIO,OH,LICKING,39089,17208,28425,48769,0.352847095490988,0.582849761118743,45633,0.377095522976793,0.622904477023207,23196,37180,62466,0.371338007876285,0.595203790862229,60376,0.384192394328872,0.615807605671128,27376,51241,82761,0.262111474424024,0.702409140451761,25663,0.271753107586798,0.728246892413202,33055,59514,94210,0.35086508863178,0.631716378303789,92569,0.357084985254243,0.642915014745757
OHIO,OH,LOGAN,39091,4319,9727,14994,0.288048552754435,0.648726157129518,14046,0.307489676776306,0.692510323223694,5945,11849,18455,0.322134922785153,0.642048225413167,17794,0.334101382488479,0.665898617511521,4647,15957,21571,0.330783823298413,0.619144282935199,78617,0.34821985066843,0.651780149331569,5055,17964,23368,0.216321465251626,0.768743580965423,23019,0.219601199009514,0.780398800990486
OHIO,OH,LORAIN,39093,40919,51034,103084,0.396948119979822,0.495071980132707,91953,0.444999075614716,0.555000924385284,59809,47957,112180,0.533152077019077,0.427500445712248,107766,0.55498951431806,0.445010485681941,66949,66818,140562,0.215428121088498,0.739743173705438,20604,0.225538730343623,0.774461269656377,75667,79520,157437,0.48061764388295,0.505090925258992,155187,0.487585944698976,0.512414055301024
OHIO,OH,LUCAS,39095,85341,86653,191298,0.446115484741085,0.45297389413376,171994,0.496185913462097,0.503814086537903,108344,73342,187350,0.578297304510275,0.391470509741126,181686,0.596325528659335,0.403674471340665,110833,75698,197556,0.476295158008566,0.47536318492907,133767,0.500489657389341,0.499510342610659,115411,81763,200623,0.575263055581863,0.407545495780643,197174,0.58532565145506,0.41467434854494
OHIO,OH,MADISON,39097,3565,7166,11350,0.314096916299559,0.63136563876652,10731,0.332215077811947,0.667784922188053,5287,8892,14667,0.360469080248176,0.606258948660258,14179,0.372875379081741,0.627124620918259,4779,11631,17290,0.561020672619409,0.383172366316386,186531,0.594180055862028,0.405819944137972,5698,13835,19855,0.286980609418283,0.696801813145303,19533,0.291711462652946,0.708288537347054
OHIO,OH,MAHONING,39099,63677,50153,125161,0.508760716197538,0.400707888239947,113830,0.559404374945094,0.440595625054906,69212,40460,114119,0.606489716874491,0.354542188417354,109672,0.631081771099278,0.368918228900722,57381,53616,115072,0.276402544823597,0.672700983227299,16410,0.291224862888483,0.708775137111517,57641,59903,118966,0.484516584570381,0.503530420456265,117544,0.490378071190363,0.509621928809637
OHIO,OH,MARION,39101,9419,14605,25631,0.367484686512426,0.569817798759315,24024,0.392066267066267,0.607933732933733,10370,13617,24815,0.417892403788031,0.548740681039694,23987,0.432317505315379,0.567682494684621,7928,16961,26322,0.498653017241379,0.465934371523916,110997,0.516959917835617,0.483040082164383,8269,19023,27818,0.297253576820763,0.683837802861457,27292,0.302982558991646,0.697017441008354
OHIO,OH,MEDINA,39103,13573,24723,42050,0.322782401902497,0.58794292508918,38296,0.354423438479215,0.645576561520785,26635,37349,66883,0.398232734775653,0.558422917632283,63984,0.416275943985997,0.583724056014003,32182,54810,91373,0.301192918471241,0.644365929640605,24889,0.318534292257624,0.681465707742376,39800,64598,105825,0.376092605716986,0.610422867942358,104398,0.381233356960861,0.618766643039139
OHIO,OH,MEIGS,39105,3827,4911,9170,0.417339149400218,0.535550708833152,8738,0.437972075989929,0.562027924010071,3674,5750,9795,0.375089331291475,0.587034201123022,9424,0.389855687606112,0.610144312393888,2260,7309,9985,0.352204699418865,0.599848970702505,86992,0.369942063638036,0.630057936361964,2492,8316,10951,0.227559127020363,0.75938270477582,10808,0.230569948186528,0.769430051813471
OHIO,OH,MERCER,39107,5506,8673,15339,0.358954299498012,0.565421474672404,14179,0.388320756047676,0.611679243952324,5212,12485,18294,0.284902153711599,0.682464195911228,17697,0.294513194326722,0.705486805673278,3384,17506,21726,0.226339509263896,0.731997996995493,9569,0.236179329083499,0.763820670916501,4030,19452,23761,0.169605656327596,0.818652413618955,23482,0.171620815944127,0.828379184055873
OHIO,OH,MIAMI,39109,12893,19928,35808,0.360059204647006,0.556523681858802,32821,0.392827762712897,0.607172237287103,15584,26037,42841,0.363763684321094,0.607758922527485,41621,0.374426371302948,0.625573628697052,13120,37079,52734,0.155758077879039,0.805762680659118,20890,0.161991383437051,0.838008616562949,15663,41371,57972,0.270182156903333,0.713637618160491,57034,0.274625661885893,0.725374338114107
OHIO,OH,MONROE,39111,3166,2870,6373,0.496783304566138,0.450337360740625,6036,0.524519549370444,0.475480450629556,3605,3145,7115,0.506676036542516,0.442023893183415,6750,0.534074074074074,0.465925925925926,1662,4868,6795,0.24879584328896,0.703132703758486,50199,0.261359788043586,0.738640211956414,1605,5463,7148,0.224538332400671,0.764269725797426,7068,0.227079796264856,0.772920203735144
OHIO,OH,MONTGOMERY,39113,105110,101443,223009,0.47132626934339,0.454882986785287,206553,0.508876656354543,0.491123343645457,114597,109792,230987,0.49611882919818,0.475316792719937,224389,0.510706852831467,0.489293147168533,122016,123909,258301,0.244591611479029,0.716409124356144,6530,0.254517611026034,0.745482388973966,135064,129034,268505,0.503022290087708,0.480564607735424,264098,0.511416216707434,0.488583783292566
OHIO,OH,MORGAN,39115,1875,3236,5366,0.349422288483041,0.603056280283265,5111,0.36685580121307,0.63314419878693,2261,3451,5993,0.377273485733356,0.575838478224595,5712,0.395833333333333,0.604166666666667,1736,4431,6443,0.472379123580629,0.479707782780555,245925,0.496151265629765,0.503848734370235,1725,5041,6847,0.25193515408208,0.736234847378414,6766,0.254951226721844,0.745048773278155
OHIO,OH,MORROW,39117,3239,6179,9972,0.324809466506217,0.619634977938227,9418,0.343915905712465,0.656084094287535,4529,7842,12839,0.352753329698575,0.610795233273619,12371,0.366098132729771,0.633901867270229,3761,11948,16548,0.269439702002173,0.68772311035232,6167,0.28149829738933,0.71850170261067,4048,14077,18457,0.219320582976648,0.762691661700168,18125,0.223337931034483,0.776662068965517
OHIO,OH,MUSKINGUM,39119,12584,17921,32688,0.384973078805678,0.54824400391581,30505,0.412522537288969,0.587477462711031,13415,17995,32624,0.411200343305542,0.551587788131437,31410,0.427093282394142,0.572906717605858,11123,24056,36991,0.227278220933043,0.722020788010636,15709,0.239416894773697,0.760583105226303,11971,27867,40465,0.295835907574447,0.688669220313851,39838,0.300491992569908,0.699508007430092
OHIO,OH,NOBLE,39121,1944,3025,5272,0.368740515933232,0.573786039453718,4969,0.391225598712014,0.608774401287986,2296,3435,5988,0.383433533734135,0.573647294589178,5731,0.400628162624324,0.599371837375676,1221,4549,6013,0.300694763591144,0.650320348192804,35179,0.316182950055431,0.683817049944569,1170,5135,6343,0.184455305060697,0.809553838877503,6305,0.185567010309278,0.814432989690722
OHIO,OH,OTTAWA,39123,6753,8641,16883,0.399988153764141,0.511816620268909,15394,0.438677406781863,0.561322593218137,9485,9917,19968,0.475010016025641,0.496644631410256,19402,0.488867127100299,0.511132872899701,8285,12653,22218,0.203060036587394,0.756527523698653,5770,0.211611785095321,0.788388214904679,9008,14628,24007,0.375223893031199,0.609322281001375,23636,0.381113555593163,0.618886444406837
OHIO,OH,PAULDING,39125,2778,4971,8494,0.32705439133506,0.58523663762656,7749,0.358497870692993,0.641502129307007,3384,5210,8946,0.378269617706237,0.582383188016991,8594,0.393763090528275,0.606236909471724,2093,6500,9047,0.37289585021154,0.569493203708705,20938,0.395692043175088,0.604307956824912,2213,7086,9467,0.233759374669906,0.748494771310869,9299,0.237982578771911,0.762017421228089
OHIO,OH,PERRY,39127,4383,5725,10648,0.411626596543952,0.537659654395192,10108,0.433616937079541,0.566383062920459,5895,6440,12828,0.459541627689429,0.502026816339258,12335,0.477908390758006,0.522091609241994,4138,10228,14995,0.231347407980546,0.718470211119708,8593,0.24357034795764,0.75642965204236,4098,12357,16675,0.24575712143928,0.741049475262369,16455,0.249042844120328,0.750957155879672
OHIO,OH,PICKAWAY,39129,5052,9289,15170,0.333025708635465,0.612326961107449,14341,0.352276689212747,0.647723310787253,6598,10717,17740,0.371927846674183,0.604114994363021,17315,0.381056887092117,0.618943112907883,6529,17076,24745,0.275958652884295,0.682094031343781,14366,0.288041208408743,0.711958791591257,7304,20593,28271,0.258356619857805,0.728414276113332,27897,0.261820267412267,0.738179732587733
OHIO,OH,PIKE,39131,4938,4426,9818,0.502953758402933,0.450804644530454,9364,0.527338744126442,0.472661255873558,4923,5333,10560,0.466193181818182,0.505018939393939,10256,0.480011700468019,0.519988299531981,3539,7902,11879,0.263851283087492,0.690078803798747,23605,0.276593941961449,0.723406058038551,3110,9157,12412,0.250563970351273,0.737753786658073,12267,0.253525719409799,0.746474280590201
OHIO,OH,PORTAGE,39133,20570,22829,48190,0.42685204399253,0.473728989416891,43399,0.473974054701721,0.526025945298279,31446,28271,62899,0.499944355236172,0.449466605192451,59717,0.526583719878762,0.473416280121239,32397,39971,76139,0.297920700395656,0.665207509049583,11441,0.309326107857705,0.690673892142295,35661,45990,82872,0.430314219519259,0.554952215464813,81651,0.436749090641878,0.563250909358122
